pv_bus,pv_bus_vn_kv,existing_pv_kw,new_pv_kw,total_pv_kw,existing_load_at_bus_kw,pv_penetration_ratio,transformer_association,feeder_section,transformer_sn_kva,pv_to_transformer_ratio,new_pv_to_transformer_ratio,load_to_transformer_ratio,base_voltage_pu,feeder_distance_km,upstream_r_ohm,upstream_x_ohm,upstream_z_ohm,label,constraint_type,delta_pv_bus_voltage_pu,pv_max_voltage_pu,pv_max_transformer_loading_pct,reverse_power_flow
739,0.24,15.0,19.0,34.0,41.1,0.8272506082725061,T6,Main_735-750,150.0,0.2266666666666666,0.1266666666666666,0.274,0.98477,24.6125,15.6519,11.8507,19.6321,SAFE,none,0.00163,1.00574,92.66,0.0
7643,0.24,0.0,214.0,214.0,0.0,214.0,T14,LV_secondary_T2_T4,150.0,1.4266666666666667,1.4266666666666667,0.0,0.9365,42.617,29.4074,21.7473,36.5751,CONSTRAINED,transformer_loading,0.0262,1.00828,117.6,1.0
725,0.24,0.0,239.0,239.0,0.0,239.0,-,Main_720-734,5000.0,0.0478,0.0478,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.14392,1.13849,92.52,1.0
622,0.24,0.0,90.0,90.0,0.0,90.0,T2,LV_secondary_T2_T4,300.0,0.3,0.3,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.05916,1.05373,92.68,1.0
633,0.24,0.0,23.0,23.0,0.0,23.0,T4,LV_secondary_T2_T4,150.0,0.1533333333333333,0.1533333333333333,0.0,0.91348,17.0383,11.6797,8.589,14.4978,SAFE,none,0.01127,1.0056,92.71,0.0
6231,0.24,8.0,66.0,74.0,0.0,74.0,T2,LV_secondary_T2_T4,300.0,0.2466666666666666,0.22,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.06282,1.0656,92.7,0.0
733,0.24,0.0,90.0,90.0,0.0,90.0,-,Main_720-734,5000.0,0.018,0.018,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CAUTION,caution,0.04248,1.00623,92.48,1.0
7483,0.24,5.0,70.0,75.0,0.0,75.0,T8,LV_secondary_T2_T4,150.0,0.5,0.4666666666666667,0.0,0.95585,27.31,18.8387,13.9267,23.4276,SAFE,none,0.00696,1.00632,92.47,0.0
725,0.24,0.0,249.0,249.0,0.0,249.0,-,Main_720-734,5000.0,0.0498,0.0498,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.14916,1.14373,92.51,1.0
6241,0.24,11.0,73.0,84.0,0.0,84.0,T2,LV_secondary_T2_T4,300.0,0.28,0.2433333333333333,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CAUTION,caution,0.02575,1.02434,92.68,1.0
7393,0.24,0.0,155.0,155.0,0.0,155.0,T6,LV_secondary_T2_T4,150.0,1.0333333333333334,1.0333333333333334,0.0,0.98477,24.6125,15.6519,11.8507,19.6321,CAUTION,caution,0.01294,1.007,92.4,1.0
7482,0.24,0.0,93.0,93.0,0.0,93.0,T8,LV_secondary_T2_T4,150.0,0.62,0.62,0.0,0.95585,27.31,18.8387,13.9267,23.4276,CAUTION,caution,0.00922,1.00654,92.45,1.0
6242,0.24,0.0,63.0,63.0,0.0,63.0,T2,LV_secondary_T2_T4,300.0,0.21,0.21,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,SAFE,none,0.02251,1.01708,92.71,0.0
708,0.24,0.0,54.0,54.0,75.0,0.72,T16,Branch_701-708,300.0,0.18,0.18,0.25,0.95801,6.2484,3.6185,2.8328,4.5954,SAFE,none,0.00202,1.00568,92.76,0.0
625,0.24,0.0,170.0,170.0,0.0,170.0,T2,LV_secondary_T2_T4,300.0,0.5666666666666667,0.5666666666666667,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.10636,1.10092,92.59,1.0
714,0.208,0.0,59.0,59.0,240.0,0.2458333333333333,T24,Branch_701-708,30.0,1.9666666666666663,1.9666666666666663,8.0,0.99083,0.9144,0.4676,0.2627,0.5363,SAFE,none,0.00142,1.00572,92.76,0.0
6211,0.24,6.0,170.0,176.0,0.0,176.0,T2,LV_secondary_T2_T4,300.0,0.5866666666666667,0.5666666666666667,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.05805,1.05482,92.56,1.0
739,0.24,0.0,248.0,248.0,41.1,6.034063260340632,T6,Main_735-750,150.0,1.653333333333333,1.653333333333333,0.274,0.98477,24.6125,15.6519,11.8507,19.6321,CONSTRAINED,transformer_loading,0.02027,1.00788,137.82,1.0
725,0.24,0.0,75.0,75.0,0.0,75.0,-,Main_720-734,5000.0,0.015,0.015,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CAUTION,caution,0.0498,1.04437,92.7,0.0
722,0.24,0.0,55.0,55.0,0.0,55.0,-,Main_720-734,5000.0,0.011,0.011,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CAUTION,caution,0.03703,1.0316,92.72,0.0
6241,0.24,0.0,130.0,130.0,0.0,130.0,T2,LV_secondary_T2_T4,300.0,0.4333333333333333,0.4333333333333333,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CAUTION,caution,0.04526,1.03983,92.62,1.0
626,0.24,12.0,84.0,96.0,0.0,96.0,T2,LV_secondary_T2_T4,300.0,0.32,0.28,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.07806,1.0849,92.68,1.0
6261,0.24,0.0,60.0,60.0,0.0,60.0,T2,LV_secondary_T2_T4,300.0,0.2,0.2,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.05836,1.05293,92.72,0.0
7482,0.24,0.0,9.0,9.0,0.0,9.0,T8,LV_secondary_T2_T4,150.0,0.06,0.06,0.0,0.95585,27.31,18.8387,13.9267,23.4276,SAFE,none,0.00091,1.00548,92.76,0.0
625,0.24,0.0,238.0,238.0,0.0,238.0,T2,LV_secondary_T2_T4,300.0,0.7933333333333333,0.7933333333333333,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.1434,1.13797,92.52,1.0
6211,0.24,15.0,95.0,110.0,0.0,110.0,T2,LV_secondary_T2_T4,300.0,0.3666666666666666,0.3166666666666666,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CAUTION,caution,0.03312,1.03316,92.64,1.0
6252,0.24,0.0,66.0,66.0,0.0,66.0,T2,LV_secondary_T2_T4,300.0,0.22,0.22,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CAUTION,caution,0.0441,1.03866,92.71,0.0
7121,0.24,0.0,80.0,80.0,0.0,80.0,T18,LV_secondary_T2_T4,300.0,0.2666666666666666,0.2666666666666666,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00347,1.00582,92.74,1.0
7392,0.24,5.0,61.0,66.0,0.0,66.0,T6,LV_secondary_T2_T4,150.0,0.44,0.4066666666666667,0.0,0.98477,24.6125,15.6519,11.8507,19.6321,CAUTION,caution,0.00519,1.00609,92.53,1.0
759,0.24,0.0,69.0,69.0,35.0,1.9714285714285715,T12,Branch_752-765,150.0,0.46,0.46,0.2333333333333333,0.93737,40.2701,27.7136,20.528,34.4883,CAUTION,caution,0.00849,1.00636,92.47,1.0
6252,0.24,7.0,46.0,53.0,0.0,53.0,T2,LV_secondary_T2_T4,300.0,0.1766666666666666,0.1533333333333333,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CAUTION,caution,0.03085,1.0303,92.73,0.0
716,0.48,0.0,90.0,90.0,15.85,5.678233438485805,T24(HV),Branch_701-708,300.0,0.3,0.3,0.0528333333333333,0.97763,0.9144,0.4676,0.2627,0.5363,CONSTRAINED,transformer_loading,0.04857,1.0262,243.51,0.0
6242,0.24,0.0,179.0,179.0,0.0,179.0,T2,LV_secondary_T2_T4,300.0,0.5966666666666667,0.5966666666666667,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.06121,1.05578,92.56,1.0
723,0.24,0.0,60.0,60.0,0.0,60.0,-,Main_720-734,5000.0,0.012,0.012,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.05836,1.05293,92.72,0.0
740,0.24,15.0,10.0,25.0,75.0,0.3333333333333333,T5,Main_735-750,150.0,0.1666666666666666,0.0666666666666666,0.5,0.98202,23.0885,14.9212,11.4648,18.8171,SAFE,none,0.00086,1.00565,92.7,0.0
6241,0.24,3.0,146.0,149.0,0.0,149.0,T2,LV_secondary_T2_T4,300.0,0.4966666666666666,0.4866666666666667,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage_rise,0.05041,1.04608,92.59,1.0
7693,0.24,0.0,56.0,56.0,0.0,56.0,T22,LV_secondary_T2_T4,150.0,0.3733333333333333,0.3733333333333333,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CAUTION,caution,0.00874,1.00625,92.48,1.0
6221,0.24,0.0,116.0,116.0,0.0,116.0,T2,LV_secondary_T2_T4,300.0,0.3866666666666666,0.3866666666666666,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.07499,1.06955,92.65,1.0
6232,0.24,0.0,221.0,221.0,0.0,221.0,T2,LV_secondary_T2_T4,300.0,0.7366666666666667,0.7366666666666667,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.18869,1.18326,92.56,1.0
720,0.24,12.0,205.0,217.0,66.0,3.287878787878788,T2,Main_720-734,300.0,0.7233333333333334,0.6833333333333333,0.22,0.99456,7.0957,4.1795,2.816,5.0396,CAUTION,caution,0.0064,1.00677,92.48,1.0
730,0.24,0.0,132.0,132.0,85.0,1.5529411764705885,T23,Main_720-734,300.0,0.44,0.44,0.2833333333333333,0.94696,11.8872,7.965,5.8252,9.8678,CAUTION,caution,0.00548,1.00648,92.45,1.0
708,0.24,12.0,114.0,126.0,75.0,1.68,T16,Branch_701-708,300.0,0.42,0.38,0.25,0.95801,6.2484,3.6185,2.8328,4.5954,CAUTION,caution,0.00419,1.00608,92.71,1.0
772,0.208,0.0,160.0,160.0,100.0,1.6,T19,Delta_766-772,300.0,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.93424,43.184,29.887,22.1458,37.1977,CAUTION,caution,0.01698,1.00766,92.34,1.0
7122,0.24,0.0,183.0,183.0,0.0,183.0,T18,LV_secondary_T2_T4,300.0,0.61,0.61,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00779,1.00637,92.67,1.0
620,0.24,0.0,117.0,117.0,0.0,117.0,T2,LV_secondary_T2_T4,300.0,0.39,0.39,0.0,0.99456,7.0957,4.1795,2.816,5.0396,CAUTION,caution,0.00372,1.00615,92.62,1.0
732,0.24,0.0,78.0,78.0,25.4,3.070866141732284,T4,Main_720-734,150.0,0.52,0.52,0.1693333333333333,0.92105,16.9926,11.6578,8.5847,14.4776,CAUTION,caution,0.00581,1.00615,92.51,1.0
6201,0.24,0.0,213.0,213.0,0.0,213.0,T2,LV_secondary_T2_T4,300.0,0.71,0.71,0.0,0.99456,7.0957,4.1795,2.816,5.0396,CAUTION,caution,0.00667,1.00675,92.48,1.0
740,0.24,0.0,23.0,23.0,75.0,0.3066666666666666,T5,Main_735-750,150.0,0.1533333333333333,0.1533333333333333,0.5,0.98202,23.0885,14.9212,11.4648,18.8171,SAFE,none,0.00198,1.00562,92.7,0.0
743,0.24,12.0,127.0,139.0,240.0,0.5791666666666667,T7,Main_735-750,300.0,0.4633333333333333,0.4233333333333333,0.8,0.96367,21.8693,15.052,11.1097,18.708,SAFE,none,0.00878,1.00705,92.4,0.0
723,0.24,14.0,205.0,219.0,0.0,219.0,-,Main_720-734,5000.0,0.0438,0.041,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.17297,1.18181,92.57,1.0
723,0.24,0.0,179.0,179.0,0.0,179.0,-,Main_720-734,5000.0,0.0358,0.0358,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.15749,1.15206,92.6,1.0
7391,0.24,0.0,83.0,83.0,0.0,83.0,T6,LV_secondary_T2_T4,150.0,0.5533333333333333,0.5533333333333333,0.0,0.98477,24.6125,15.6519,11.8507,19.6321,CAUTION,caution,0.00704,1.00626,92.47,1.0
721,0.24,5.0,68.0,73.0,0.0,73.0,-,Main_720-734,5000.0,0.0146,0.0136,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,SAFE,none,0.02415,1.02055,92.69,0.0
6251,0.24,0.0,83.0,83.0,0.0,83.0,T2,LV_secondary_T2_T4,300.0,0.2766666666666666,0.2766666666666666,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage_rise,0.05482,1.04939,92.69,1.0
712,0.24,0.0,108.0,108.0,65.0,1.6615384615384616,T18,Branch_701-708,300.0,0.36,0.36,0.2166666666666666,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00466,1.00598,92.72,1.0
748,0.24,0.0,62.0,62.0,76.88,0.8064516129032259,T8,Main_735-750,150.0,0.4133333333333333,0.4133333333333333,0.5125333333333333,0.95585,27.31,18.8387,13.9267,23.4276,SAFE,none,0.0062,1.00616,92.49,0.0
7122,0.24,0.0,219.0,219.0,0.0,219.0,T18,LV_secondary_T2_T4,300.0,0.73,0.73,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00927,1.00655,92.64,1.0
623,0.24,0.0,60.0,60.0,0.0,60.0,T2,LV_secondary_T2_T4,300.0,0.2,0.2,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.05836,1.05293,92.72,0.0
623,0.24,0.0,247.0,247.0,0.0,247.0,T2,LV_secondary_T2_T4,300.0,0.8233333333333334,0.8233333333333334,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.20722,1.20179,92.55,1.0
6332,0.24,0.0,130.0,130.0,0.0,130.0,T4,LV_secondary_T2_T4,150.0,0.8666666666666667,0.8666666666666667,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CONSTRAINED,voltage_rise,0.06011,1.00657,92.44,1.0
7693,0.24,14.0,193.0,207.0,0.0,207.0,T22,LV_secondary_T2_T4,150.0,1.38,1.2866666666666666,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CONSTRAINED,transformer_loading,0.02855,1.00839,112.93,1.0
770,0.24,0.0,100.0,100.0,450.0,0.2222222222222222,T15,Delta_766-772,1500.0,0.0666666666666666,0.0666666666666666,0.3,0.95059,44.5068,31.369,22.8385,38.8022,SAFE,none,0.01246,1.00696,92.41,0.0
7691,0.24,0.0,169.0,169.0,0.0,169.0,T22,LV_secondary_T2_T4,150.0,1.1266666666666667,1.1266666666666667,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CAUTION,caution,0.02542,1.00788,92.32,1.0
7692,0.24,12.0,211.0,223.0,0.0,223.0,T22,LV_secondary_T2_T4,150.0,1.4866666666666666,1.4066666666666667,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CONSTRAINED,transformer_loading,0.03108,1.0086,123.43,1.0
625,0.24,6.0,210.0,216.0,0.0,216.0,T2,LV_secondary_T2_T4,300.0,0.72,0.7,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.1275,1.12626,92.54,1.0
7393,0.24,0.0,212.0,212.0,0.0,212.0,T6,LV_secondary_T2_T4,150.0,1.413333333333333,1.413333333333333,0.0,0.98477,24.6125,15.6519,11.8507,19.6321,CONSTRAINED,transformer_loading,0.01747,1.00754,114.39,1.0
6261,0.24,0.0,50.0,50.0,0.0,50.0,T2,LV_secondary_T2_T4,300.0,0.1666666666666666,0.1666666666666666,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CAUTION,caution,0.04911,1.04368,92.73,0.0
7122,0.24,11.0,139.0,150.0,0.0,150.0,T18,LV_secondary_T2_T4,300.0,0.5,0.4633333333333333,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00594,1.0062,92.69,1.0
7481,0.24,0.0,250.0,250.0,0.0,250.0,T8,LV_secondary_T2_T4,150.0,1.6666666666666667,1.6666666666666667,0.0,0.95585,27.31,18.8387,13.9267,23.4276,CONSTRAINED,transformer_loading,0.02385,1.00833,121.9,1.0
772,0.208,0.0,134.0,134.0,100.0,1.34,T19,Delta_766-772,300.0,0.4466666666666666,0.4466666666666666,0.3333333333333333,0.93424,43.184,29.887,22.1458,37.1977,CAUTION,caution,0.0143,1.00731,92.37,1.0
7642,0.24,13.0,163.0,176.0,0.0,176.0,T14,LV_secondary_T2_T4,150.0,1.1733333333333331,1.086666666666667,0.0,0.9365,42.617,29.4074,21.7473,36.5751,CAUTION,caution,0.02009,1.00781,92.32,1.0
722,0.24,14.0,170.0,184.0,0.0,184.0,-,Main_720-734,5000.0,0.0368,0.034,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.10448,1.10876,92.57,1.0
6222,0.24,0.0,60.0,60.0,0.0,60.0,T2,LV_secondary_T2_T4,300.0,0.2,0.2,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CAUTION,caution,0.04025,1.03482,92.72,0.0
7483,0.24,14.0,202.0,216.0,0.0,216.0,T8,LV_secondary_T2_T4,150.0,1.44,1.346666666666667,0.0,0.95585,27.31,18.8387,13.9267,23.4276,CONSTRAINED,transformer_loading,0.01936,1.00796,100.05,1.0
712,0.24,10.0,167.0,177.0,65.0,2.723076923076923,T18,Branch_701-708,300.0,0.59,0.5566666666666666,0.2166666666666666,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00711,1.00634,92.67,1.0
6261,0.24,11.0,88.0,99.0,0.0,99.0,T2,LV_secondary_T2_T4,300.0,0.33,0.2933333333333333,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.08165,1.08747,92.67,1.0
769,0.24,0.0,201.0,201.0,41.0,4.902439024390244,T22,Delta_766-772,150.0,1.34,1.34,0.2733333333333333,0.95405,44.5068,31.369,22.8385,38.8022,CONSTRAINED,transformer_loading,0.02993,1.00831,108.98,1.0
624,0.24,0.0,168.0,168.0,0.0,168.0,T2,LV_secondary_T2_T4,300.0,0.56,0.56,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.05768,1.05225,92.57,1.0
7122,0.24,8.0,144.0,152.0,0.0,152.0,T18,LV_secondary_T2_T4,300.0,0.5066666666666667,0.48,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00616,1.00621,92.69,1.0
722,0.24,3.0,169.0,172.0,0.0,172.0,-,Main_720-734,5000.0,0.0344,0.0338,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.10538,1.10205,92.59,1.0
633,0.24,0.0,79.0,79.0,0.0,79.0,T4,LV_secondary_T2_T4,150.0,0.5266666666666666,0.5266666666666666,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CAUTION,caution,0.03751,1.00614,92.51,1.0
708,0.24,0.0,246.0,246.0,75.0,3.28,T16,Branch_701-708,300.0,0.82,0.82,0.25,0.95801,6.2484,3.6185,2.8328,4.5954,CAUTION,caution,0.00886,1.00668,92.63,1.0
6321,0.24,0.0,39.0,39.0,0.0,39.0,T4,LV_secondary_T2_T4,150.0,0.26,0.26,0.0,0.92105,16.9926,11.6578,8.5847,14.4776,SAFE,none,0.00293,1.00576,92.65,0.0
632,0.24,9.0,134.0,143.0,0.0,143.0,T4,LV_secondary_T2_T4,150.0,0.9533333333333334,0.8933333333333333,0.0,0.92105,16.9926,11.6578,8.5847,14.4776,CAUTION,caution,0.0098,1.00676,92.42,1.0
721,0.24,0.0,156.0,156.0,0.0,156.0,-,Main_720-734,5000.0,0.0312,0.0312,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage_rise,0.05379,1.04836,92.59,1.0
756,0.208,0.0,44.0,44.0,155.0,0.2838709677419355,T11,Branch_752-765,300.0,0.1466666666666666,0.1466666666666666,0.5166666666666667,0.93609,39.8129,27.5407,20.4003,34.2734,SAFE,none,0.00485,1.00603,92.56,0.0
7122,0.24,0.0,148.0,148.0,0.0,148.0,T18,LV_secondary_T2_T4,300.0,0.4933333333333333,0.4933333333333333,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00634,1.00619,92.69,1.0
724,0.24,12.0,180.0,192.0,0.0,192.0,-,Main_720-734,5000.0,0.0384,0.036,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.06097,1.05992,92.54,1.0
769,0.24,10.0,23.0,33.0,41.0,0.8048780487804879,T22,Delta_766-772,150.0,0.22,0.1533333333333333,0.2733333333333333,0.95405,44.5068,31.369,22.8385,38.8022,SAFE,none,0.0036,1.00589,92.61,0.0
623,0.24,0.0,72.0,72.0,0.0,72.0,T2,LV_secondary_T2_T4,300.0,0.24,0.24,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.06924,1.06381,92.7,0.0
6321,0.24,0.0,218.0,218.0,0.0,218.0,T4,LV_secondary_T2_T4,150.0,1.4533333333333334,1.4533333333333334,0.0,0.92105,16.9926,11.6578,8.5847,14.4776,CONSTRAINED,transformer_loading,0.0157,1.00742,126.46,1.0
6221,0.24,0.0,70.0,70.0,0.0,70.0,T2,LV_secondary_T2_T4,300.0,0.2333333333333333,0.2333333333333333,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CAUTION,caution,0.04664,1.04121,92.7,0.0
6332,0.24,13.0,185.0,198.0,0.0,198.0,T4,LV_secondary_T2_T4,150.0,1.32,1.2333333333333334,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CONSTRAINED,voltage_rise,0.0822,1.00708,104.18,1.0
6212,0.24,0.0,72.0,72.0,0.0,72.0,T2,LV_secondary_T2_T4,300.0,0.24,0.24,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,SAFE,none,0.02564,1.02021,92.7,0.0
7642,0.24,4.0,69.0,73.0,0.0,73.0,T14,LV_secondary_T2_T4,150.0,0.4866666666666667,0.46,0.0,0.9365,42.617,29.4074,21.7473,36.5751,CAUTION,caution,0.00878,1.00643,92.46,1.0
751,0.48,9.0,136.0,145.0,0.0,145.0,T9,other,1500.0,0.0966666666666666,0.0906666666666666,0.0,0.9685,34.4789,23.8283,17.6385,29.6463,SAFE,none,0.00975,1.00711,92.39,0.0
724,0.24,8.0,97.0,105.0,0.0,105.0,-,Main_720-734,5000.0,0.021,0.0194,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CAUTION,caution,0.03398,1.03148,92.65,1.0
770,0.24,13.0,158.0,171.0,450.0,0.38,T15,Delta_766-772,1500.0,0.114,0.1053333333333333,0.3,0.95059,44.5068,31.369,22.8385,38.8022,SAFE,none,0.01932,1.00803,92.3,0.0
722,0.24,0.0,159.0,159.0,0.0,159.0,-,Main_720-734,5000.0,0.0318,0.0318,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.10012,1.09469,92.6,1.0
726,0.24,0.0,51.0,51.0,0.0,51.0,-,Main_720-734,5000.0,0.0102,0.0102,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage_rise,0.05004,1.04461,92.73,0.0
724,0.24,15.0,101.0,116.0,0.0,116.0,-,Main_720-734,5000.0,0.0232,0.0202,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CAUTION,caution,0.03514,1.03517,92.64,1.0
620,0.24,0.0,206.0,206.0,0.0,206.0,T2,LV_secondary_T2_T4,300.0,0.6866666666666666,0.6866666666666666,0.0,0.99456,7.0957,4.1795,2.816,5.0396,CAUTION,caution,0.00646,1.00671,92.49,1.0
734,0.24,0.0,66.0,66.0,15.85,4.16403785488959,-,Main_720-734,5000.0,0.0132,0.0132,0.00317,0.90591,17.084,11.7015,8.5933,14.5179,CONSTRAINED,voltage_rise,0.05751,1.006,92.56,1.0
6202,0.24,0.0,110.0,110.0,0.0,110.0,T2,LV_secondary_T2_T4,300.0,0.3666666666666666,0.3666666666666666,0.0,0.99456,7.0957,4.1795,2.816,5.0396,CAUTION,caution,0.0035,1.0061,92.63,1.0
710,0.208,5.0,45.0,50.0,80.0,0.625,T17,Branch_701-708,300.0,0.1666666666666666,0.15,0.2666666666666666,0.95736,7.0104,4.008,2.9713,4.9893,SAFE,none,0.0018,1.00566,92.76,0.0
7693,0.24,0.0,60.0,60.0,0.0,60.0,T22,LV_secondary_T2_T4,150.0,0.4,0.4,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CAUTION,caution,0.00935,1.00631,92.47,1.0
7693,0.24,0.0,205.0,205.0,0.0,205.0,T22,LV_secondary_T2_T4,150.0,1.3666666666666667,1.3666666666666667,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CONSTRAINED,transformer_loading,0.03049,1.00836,111.61,1.0
623,0.24,0.0,96.0,96.0,0.0,96.0,T2,LV_secondary_T2_T4,300.0,0.32,0.32,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.09033,1.0849,92.68,1.0
708,0.24,0.0,86.0,86.0,75.0,1.1466666666666667,T16,Branch_701-708,300.0,0.2866666666666667,0.2866666666666667,0.25,0.95801,6.2484,3.6185,2.8328,4.5954,CAUTION,caution,0.0032,1.00586,92.74,1.0
6212,0.24,0.0,237.0,237.0,0.0,237.0,T2,LV_secondary_T2_T4,300.0,0.79,0.79,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.07941,1.07398,92.49,1.0
708,0.24,0.0,140.0,140.0,75.0,1.8666666666666667,T16,Branch_701-708,300.0,0.4666666666666667,0.4666666666666667,0.25,0.95801,6.2484,3.6185,2.8328,4.5954,CAUTION,caution,0.00515,1.00615,92.7,1.0
6232,0.24,8.0,185.0,193.0,0.0,193.0,T2,LV_secondary_T2_T4,300.0,0.6433333333333333,0.6166666666666667,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.15986,1.16265,92.59,1.0
7121,0.24,0.0,235.0,235.0,0.0,235.0,T18,LV_secondary_T2_T4,300.0,0.7833333333333333,0.7833333333333333,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00991,1.00662,92.63,1.0
759,0.24,0.0,157.0,157.0,35.0,4.485714285714286,T12,Branch_752-765,150.0,1.0466666666666666,1.0466666666666666,0.2333333333333333,0.93737,40.2701,27.7136,20.528,34.4883,CAUTION,caution,0.01885,1.00753,92.35,1.0
7692,0.24,3.0,139.0,142.0,0.0,142.0,T22,LV_secondary_T2_T4,150.0,0.9466666666666668,0.9266666666666666,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CAUTION,caution,0.02107,1.00751,92.35,1.0
725,0.24,0.0,90.0,90.0,0.0,90.0,-,Main_720-734,5000.0,0.018,0.018,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.05916,1.05373,92.68,1.0
720,0.24,0.0,173.0,173.0,66.0,2.621212121212121,T2,Main_720-734,300.0,0.5766666666666667,0.5766666666666667,0.22,0.99456,7.0957,4.1795,2.816,5.0396,CAUTION,caution,0.00545,1.0065,92.54,1.0
6222,0.24,0.0,236.0,236.0,0.0,236.0,T2,LV_secondary_T2_T4,300.0,0.7866666666666666,0.7866666666666666,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.14234,1.13691,92.53,1.0
